"Date","chamber","CO2cum","CO2flux"
2008-12-22,"ch03",13567.7893866204,140.150062940926
2008-12-23,"ch03",13657.6138621214,89.8244755009916
2008-12-24,"ch03",13678.4419479279,20.8280858065116
2008-12-25,"ch03",13798.3263334283,119.884385500456
2008-12-26,"ch03",13912.5876516514,114.261318223095
2008-12-27,"ch03",14031.3044760207,118.716824369279
2008-12-28,"ch03",14162.4558754229,131.151399402254
2008-12-29,"ch03",14291.9115407413,129.455665318383
2008-12-30,"ch03",14410.3055153146,118.393974573268
2008-12-31,"ch03",14530.4068879953,120.10137268075
2009-01-01,"ch03",14670.2155511737,139.8086631784
2009-01-02,"ch03",14787.8639302613,117.648379087524
2009-01-03,"ch03",14889.4736925511,101.609762289785
2009-01-04,"ch03",15022.3723736268,132.898681075724
2009-01-05,"ch03",15102.9586480847,80.5862744579045
2009-01-06,"ch03",15184.7954400171,81.836791932407
2009-01-07,"ch03",15300.7311813267,115.935741309583
2009-01-08,"ch03",15341.2034182035,40.472236876808
2009-01-09,"ch03",15444.8702141324,103.666795928945
2009-01-10,"ch03",15589.9702343636,145.100020231134
2009-01-11,"ch03",15747.4767422363,157.506507872755
2009-01-12,"ch03",15867.3653145803,119.888572343946
2009-01-13,"ch03",15998.6812315701,131.3159169898
2009-01-14,"ch03",16068.3296365122,69.6484049421633
2009-01-15,"ch03",16117.7812123763,49.4515758641116
2009-01-16,"ch03",16221.7710857516,103.989873375286
2009-01-17,"ch03",16336.2511836555,114.480097903873
2009-01-18,"ch03",16490.6497224028,154.398538747279
2009-01-19,"ch03",16606.9900578703,116.340335467487
2009-01-20,"ch03",16665.8108391268,58.8207812564892
2009-01-21,"ch03",16733.0500728934,67.2392337666897
2009-01-22,"ch03",16854.1357282945,121.085655401024
2009-01-23,"ch03",16936.0270510746,81.8913227801133
2009-01-24,"ch03",16998.2701986223,62.2431475477023
2009-01-25,"ch03",17150.4902213411,152.220022718839
2009-01-26,"ch03",17262.8880714518,112.39785011071
2009-01-27,"ch03",17374.3591062282,111.471034776333
2009-01-28,"ch03",17496.8757946776,122.516688449439
2009-01-29,"ch03",17654.0767717171,157.200977039463
2009-01-30,"ch03",17789.6677552089,135.590983491838
2009-01-31,"ch03",17913.5121161875,123.844360978548
2009-02-01,"ch03",18063.5394035229,150.027287335442
2009-02-02,"ch03",18202.3248833163,138.785479793396
2009-02-03,"ch03",18327.8540974602,125.529214143932
2009-02-04,"ch03",18466.3774377543,138.523340294113
2009-02-05,"ch03",18576.0685825838,109.691144829461
2009-02-06,"ch03",18668.7032603139,92.6346777301307
2009-02-07,"ch03",18764.2533515082,95.5500911942881
2009-02-08,"ch03",18869.6180327508,105.364681242571
2009-02-09,"ch03",18889.6594826286,20.0414498777717
2009-02-10,"ch03",18926.4540580351,36.7945754065816
2009-02-11,"ch03",19000.1648716018,73.7108135666866
2009-02-12,"ch03",19112.5945801848,112.429708582966
2009-02-13,"ch03",19193.2131480769,80.6185678920946
2009-02-14,"ch03",19236.5240609474,43.3109128705027
2009-02-15,"ch03",19345.6051186719,109.081057724527
2009-02-16,"ch03",19458.9099749889,113.304856316991
2009-02-17,"ch03",19515.4202009051,56.5102259161483
2009-02-18,"ch03",19681.4190915687,165.998890663688
2009-02-19,"ch03",19851.9003892883,170.481297719509
2009-02-20,"ch03",19996.8901919467,144.9898026584
2009-02-21,"ch03",20053.2360226077,56.3458306610148
2009-02-22,"ch03",20176.0336661195,122.797643511847
2009-02-23,"ch03",20325.8279489828,149.794282863276
2009-02-24,"ch03",20474.5580749849,148.730126002153
2009-02-25,"ch03",20597.1048593148,122.546784329896
2009-02-26,"ch03",20731.8969605792,134.792101264339
2009-02-27,"ch03",20911.2747279598,179.377767380632
2009-02-28,"ch03",21050.6197149268,139.344986966998
2009-03-01,"ch03",21194.9814129244,144.361697997564
2009-03-02,"ch03",21336.0191748406,141.037761916223
2009-03-03,"ch03",21470.2852396884,134.266064847806
2009-03-04,"ch03",21498.3461494188,28.0609097303878
2009-03-05,"ch03",21662.1918139246,163.845664505855
2009-03-06,"ch03",21661.29506064,-0.8967532846418
2008-04-14,"ch04",10.5241293069908,10.5241293069908
2008-04-15,"ch04",31.5394703872472,21.0153410802564
2008-04-16,"ch04",55.1162097092203,23.5767393219731
2008-04-17,"ch04",70.0405582007406,14.9243484915203
2008-04-18,"ch04",85.4395491471279,15.3989909463873
2008-04-19,"ch04",115.646667091225,30.2071179440968
2008-04-20,"ch04",137.638372994939,21.9917059037139
2008-04-21,"ch04",151.572002844905,13.9336298499662
2008-04-22,"ch04",161.257038633453,9.68503578854829
2008-04-23,"ch04",179.769914850574,18.5128762171208
2008-04-24,"ch04",198.635004533437,18.8650896828636
2008-04-25,"ch04",216.235500807154,17.600496273717
2008-04-26,"ch04",257.433961714383,41.1984609072281
2008-04-27,"ch04",295.158335935778,37.7243742213952
2008-04-28,"ch04",330.565266608163,35.4069306723854
2008-04-29,"ch04",369.202842936398,38.6375763282352
2008-04-30,"ch04",402.470787783309,33.2679448469103
2008-05-01,"ch04",410.236655379109,7.76586759579992
2008-05-02,"ch04",437.867151275711,27.6304958966023
2008-05-03,"ch04",469.043413487719,31.1762622120078
2008-05-04,"ch04",492.65624613469,23.6128326469718
2008-05-05,"ch04",514.754196852546,22.0979507178559
2008-05-06,"ch04",520.945841045529,6.19164419298306
2008-05-07,"ch04",551.006433184406,30.0605921388764
2008-05-08,"ch04",576.327869922119,25.3214367377137
2008-05-09,"ch04",599.815940949442,23.4880710273227
2008-05-10,"ch04",616.828526218417,17.0125852689749
2008-05-11,"ch04",621.095746605543,4.26722038712625
2008-05-12,"ch04",641.602972315039,20.5072257094957
2008-05-13,"ch04",664.214651787902,22.6116794728631
2008-05-14,"ch04",690.772143905886,26.5574921179839
2008-05-15,"ch04",716.431789979805,25.659646073919
2008-05-16,"ch04",736.729522489842,20.2977325100367
2008-05-17,"ch04",757.692143691405,20.9626212015636
2008-05-18,"ch04",780.47779098238,22.785647290975
2008-05-19,"ch04",801.70144783001,21.22365684763
2008-05-20,"ch04",821.181443965675,19.4799961356646
2008-05-21,"ch04",836.554473752018,15.3730297863432
2008-05-22,"ch04",852.821675165191,16.2672014131726
2008-05-23,"ch04",873.797676727296,20.9760015621048
2008-05-24,"ch04",892.756385585614,18.9587088583186
2008-05-25,"ch04",910.468175615724,17.7117900301097
2008-05-26,"ch04",925.368380400562,14.9002047848381
2008-05-27,"ch04",942.865967752717,17.4975873521555
2008-05-28,"ch04",952.500274026557,9.63430627383969
2008-05-29,"ch04",966.682889903975,14.1826158774176
2008-05-30,"ch04",983.173642018421,16.4907521144468
2008-05-31,"ch04",997.723689245886,14.5500472274646
2008-06-01,"ch04",993.395633527057,-4.32805571882928
2008-06-02,"ch04",992.192706871734,-1.20292665532319
2008-06-03,"ch04",978.996311695828,-13.1963951759061
2008-06-04,"ch04",966.227855939752,-12.7684557560753
2008-06-05,"ch04",965.669830416631,-0.558025523120851
2008-06-06,"ch04",980.439599240077,14.769768823446
2008-06-07,"ch04",1001.8526397173,21.4130404772261
2008-06-08,"ch04",1004.83144211877,2.97880240146851
2008-06-09,"ch04",1006.35592878902,1.5244866702528
2008-06-10,"ch04",1015.55631204444,9.20038325541962
2008-06-11,"ch04",1017.16652817983,1.61021613538542
2008-06-12,"ch04",1032.3835417419,15.2170135620705
2008-06-13,"ch04",1055.36473896344,22.9811972215349
2008-06-14,"ch04",1083.37766255183,28.0129235883951
2008-06-15,"ch04",1093.70016407402,10.3225015221902
2008-06-16,"ch04",1103.55248869496,9.85232462094004
2008-06-17,"ch04",1110.66945436168,7.1169656667189
2008-06-18,"ch04",1127.11831872335,16.4488643616701
2008-06-19,"ch04",1137.26984259573,10.151523872376
2008-06-20,"ch04",1136.91067185554,-0.359170740190111
2008-06-21,"ch04",1167.38439176765,30.4737199121114
2008-06-22,"ch04",1203.31132551364,35.9269337459894
2008-06-23,"ch04",1230.15598861023,26.8446630965957
2008-06-24,"ch04",1255.08834697158,24.9323583613516
2008-06-25,"ch04",1280.25174530654,25.1633983349585
2008-06-26,"ch04",1300.49575691041,20.2440116038717
2008-06-27,"ch04",1324.75229571512,24.256538804706
2008-06-28,"ch04",1344.97766192594,20.2253662108162
2008-06-29,"ch04",1363.243038434,18.265376508064
2008-06-30,"ch04",1382.69902619798,19.4559877639758
2008-07-01,"ch04",1401.8733121807,19.1742859827229
2008-07-02,"ch04",1423.44860790097,21.5752957202662
2008-07-03,"ch04",1445.80429951397,22.3556916130096
2008-07-04,"ch04",1454.58957211117,8.78527259719599
2008-07-05,"ch04",1466.74724410943,12.1576719982616
2008-07-06,"ch04",1480.42400281606,13.6767587066229
2008-07-07,"ch04",1497.55262083883,17.1286180227755
2008-07-08,"ch04",1517.35020117907,19.7975803402438
2008-07-09,"ch04",1536.83354309786,19.4833419187887
2008-07-10,"ch04",1551.54383682466,14.7102937267965
2008-07-11,"ch04",1575.04385799254,23.5000211678768
2008-07-12,"ch04",1592.41677054591,17.3729125533733
2008-07-13,"ch04",1597.43558238668,5.01881184077389
2008-07-14,"ch04",1610.41465108254,12.9790686958599
2008-07-15,"ch04",1634.06580729086,23.6511562083164
2008-07-16,"ch04",1656.7796506915,22.7138434006395
2008-07-17,"ch04",1678.70808846013,21.9284377686352
2008-07-18,"ch04",1697.40788244887,18.6997939887391
2008-07-19,"ch04",1721.68714766417,24.2792652152987
2008-07-20,"ch04",1732.8672343273,11.180086663127
2008-07-21,"ch04",1756.91245444882,24.0452201215207
2008-07-22,"ch04",1779.8775111493,22.9650567004786
2008-07-23,"ch04",1799.02865704545,19.1511458961521
2008-07-24,"ch04",1803.72469603328,4.69603898782729
2008-07-25,"ch04",1814.95477511282,11.230079079545
2008-07-26,"ch04",1836.87414311281,21.9193679999859
2008-07-27,"ch04",1850.65066108952,13.7765179767154
2008-07-28,"ch04",1860.42358429825,9.77292320872334
2008-07-29,"ch04",1879.6013941368,19.1778098385536
2008-07-30,"ch04",1905.93666237697,26.3352682401718
2008-07-31,"ch04",1929.58796682626,23.6513044492821
2008-08-01,"ch04",1948.14546984453,18.557503018278
2008-08-02,"ch04",1976.16493683262,28.019466988086
2008-08-03,"ch04",2006.96790835968,30.8029715270656
2008-08-04,"ch04",2026.91837635526,19.9504679955768
2008-08-05,"ch04",2047.56537861751,20.6470022622496
2008-08-06,"ch04",2065.21866195117,17.6532833336602
2008-08-07,"ch04",2086.89196390197,21.6733019507974
2008-08-08,"ch04",2109.53408873289,22.6421248309192
2008-08-09,"ch04",2142.45547886422,32.9213901313348
2008-08-10,"ch04",2166.08301755731,23.627538693084
2008-08-11,"ch04",2199.83012001872,33.7471024614136
2008-08-12,"ch04",2234.31623003648,34.4861100177631
2008-08-13,"ch04",2265.80364785496,31.4874178184755
2008-08-14,"ch04",2300.83317229946,35.0295244445048
2008-08-15,"ch04",2335.01495294319,34.1817806437235
2008-08-16,"ch04",2366.25134561944,31.2363926762571
2008-08-17,"ch04",2403.25037633656,36.9990307171164
2008-08-18,"ch04",2470.7934836107,67.5431072741368
2008-08-19,"ch04",2514.59271272187,43.799229111177
2008-08-20,"ch04",2540.80048891393,26.2077761920556
2008-08-21,"ch04",2560.89163444578,20.0911455318526
2008-08-22,"ch04",2566.42524464278,5.5336101969928
2008-08-23,"ch04",2589.82756641035,23.4023217675718
2008-08-24,"ch04",2624.84137444049,35.0138080301457
2008-08-25,"ch04",2660.84037462444,35.9990001839451
2008-08-26,"ch04",2692.22136709234,31.3809924679047
2008-08-27,"ch04",2715.23189280384,23.0105257114922
2008-08-28,"ch04",2732.18065824828,16.948765444448
2008-08-29,"ch04",2765.93578882501,33.7551305767243
2008-08-30,"ch04",2790.05304843097,24.1172596059653
2008-08-31,"ch04",2802.34890153975,12.2958531087768
2008-09-01,"ch04",2835.57102851814,33.2221269783886
2008-09-02,"ch04",2868.43937097592,32.8683424577855
2008-09-03,"ch04",2885.66540604521,17.2260350692834
2008-09-04,"ch04",2904.81045688752,19.1450508423097
2008-09-05,"ch04",2910.07641886394,5.26596197642537
2008-09-06,"ch04",2922.86210892065,12.7856900567048
2008-09-07,"ch04",2954.54320231417,31.6810933935265
2008-09-08,"ch04",2989.56864919521,35.0254468810402
2008-09-09,"ch04",3027.72692747962,38.1582782844091
2008-09-10,"ch04",3067.96121185396,40.2342843743372
2008-09-11,"ch04",3103.59819243492,35.6369805809603
2008-09-12,"ch04",3140.34278919629,36.744596761369
2008-09-13,"ch04",3166.06465518164,25.7218659853511
2008-09-14,"ch04",3182.77156437636,16.7069091947151
2008-09-15,"ch04",3221.06033056401,38.2887661876572
2008-09-16,"ch04",3257.09419152552,36.0338609615122
2008-09-17,"ch04",3282.3889402752,25.2947487496754
2008-09-18,"ch04",3320.72540629737,38.3364660221671
2008-09-19,"ch04",3361.75310282211,41.0276965247398
2008-09-20,"ch04",3395.56291456091,33.8098117388022
2008-09-21,"ch04",3437.52484050028,41.9619259393685
2008-09-22,"ch04",3465.30756591317,27.782725412888
2008-09-23,"ch04",3478.25929160786,12.9517256946976
2008-09-24,"ch04",3525.8856848592,47.6263932513392
2008-09-25,"ch04",3575.03445054128,49.1487656820806
2008-09-26,"ch04",3620.67165511382,45.6372045725406
2008-09-27,"ch04",3660.26246925388,39.5908141400569
2008-09-28,"ch04",3686.82181585548,26.5593466016009
2008-09-29,"ch04",3724.16113034374,37.3393144882633
2008-09-30,"ch04",3773.95904678653,49.7979164427888
2008-10-01,"ch04",3813.30883985015,39.349793063619
2008-10-02,"ch04",3844.71552299081,31.4066831406542
2008-10-03,"ch04",3868.33730957539,23.6217865845803
2008-10-04,"ch04",3877.54443946021,9.20712988482679
2008-10-05,"ch04",3894.4929771176,16.9485376573851
2008-10-06,"ch04",3930.13873090124,35.6457537836453
2008-10-07,"ch04",3992.96015862566,62.8214277244121
2008-10-08,"ch04",4040.14376438269,47.1836057570328
2008-10-09,"ch04",4093.70686999487,53.5631056121823
2008-10-10,"ch04",4147.15931973113,53.4524497362599
2008-10-11,"ch04",4189.25296056455,42.0936408334167
2008-10-12,"ch04",4248.23983353377,58.986872969224
2008-10-13,"ch04",4308.77563425489,60.5358007211154
2008-10-14,"ch04",4326.50672363851,17.7310893836229
2008-10-15,"ch04",4357.36239250963,30.8556688711196
2008-10-16,"ch04",4437.66900789967,80.3066153900446
2008-10-17,"ch04",4506.44010716253,68.7710992628525
2008-10-18,"ch04",4570.91853614068,64.4784289781553
2008-10-19,"ch04",4631.71069264774,60.7921565070619
2008-10-20,"ch04",4698.68567042033,66.974977772584
2008-10-21,"ch04",4746.59242092549,47.9067505051576
2008-10-22,"ch04",4805.11590980913,58.5234888836397
2008-10-23,"ch04",4877.18625739043,72.0703475813093
2008-10-24,"ch04",4960.54731831534,83.3610609249053
2008-10-25,"ch04",5043.56912396616,83.0218056508211
2008-10-26,"ch04",5115.5062524653,71.9371284991397
2008-10-27,"ch04",5180.29692308745,64.7906706221534
2008-10-28,"ch04",5255.64874063369,75.351817546236
2008-10-29,"ch04",5273.08212898376,17.4333883500713
2008-10-30,"ch04",5329.79238656615,56.7102575823889
2008-10-31,"ch04",5395.63669234731,65.8443057811556
2008-11-01,"ch04",5429.78355965945,34.1468673121418
2008-11-02,"ch04",5483.46665209946,53.6830924400097
2008-11-03,"ch04",5572.39403824165,88.9273861421929
2008-11-04,"ch04",5626.90812369113,54.5140854494813
2008-11-05,"ch04",5714.24468957464,87.3365658835077
2008-11-06,"ch04",5809.94659397127,95.7019043966257
2008-11-07,"ch04",5896.30678286892,86.3601888976562
2008-11-08,"ch04",5915.29327957189,18.9864967029727
2008-11-09,"ch04",6027.61263920615,112.319359634252
2008-11-10,"ch04",6129.91962063713,102.306981430983
2008-11-11,"ch04",6231.6978935425,101.77827290537
2008-11-12,"ch04",6321.0685876397,89.3706940972009
2008-11-13,"ch04",6417.30710996539,96.2385223256904
2008-11-14,"ch04",6479.8580667205,62.550956755104
2008-11-15,"ch04",6510.88212494761,31.0240582271121
2008-11-16,"ch04",6592.24804771449,81.3659227668861
2008-11-17,"ch04",6663.14179100248,70.8937432879855
2008-11-18,"ch04",6741.5257663696,78.3839753671225
2008-11-19,"ch04",6799.37880589478,57.8530395251824
2008-11-20,"ch04",6873.76281068416,74.384004789378
2008-11-21,"ch04",6962.88336476987,89.1205540857056
2008-11-22,"ch04",7057.40519423182,94.5218294619499
2008-11-23,"ch04",7113.42093569117,56.0157414593508
2008-11-24,"ch04",7220.5242164549,107.103280763731
2008-11-25,"ch04",7296.80195168835,76.2777352334467
2008-11-26,"ch04",7335.94253286441,39.1405811760687
2008-11-27,"ch04",7416.8011564994,80.8586236349811
2008-11-28,"ch04",7443.11599229508,26.3148357956864
2008-11-29,"ch04",7514.05127368407,70.9352813889842
2008-11-30,"ch04",7617.57637607541,103.525102391347
2008-12-01,"ch04",7710.18454829124,92.6081722158228
2008-12-02,"ch04",7800.76555465349,90.5810063622521
2008-12-03,"ch04",7887.97473072542,87.2091760719315
2008-12-04,"ch04",7960.49844650103,72.5237157756085
2008-12-05,"ch04",8031.49338612784,70.9949396268093
2008-12-06,"ch04",8108.36095554994,76.8675694221027
2008-12-07,"ch04",8167.42753748957,59.0665819396251
2008-12-08,"ch04",8263.51719847281,96.0896609832402
2008-12-09,"ch04",8362.51551017208,98.9983116992701
2008-12-10,"ch04",8432.61760426932,70.1020940972415
2008-12-11,"ch04",8465.15790405464,32.540299785321
2008-12-12,"ch04",8472.69915142518,7.54124737054205
2008-12-13,"ch04",8562.59317683218,89.8940254069953
2008-12-14,"ch04",8677.81179375066,115.218616918485
2008-12-15,"ch04",8794.91169454917,117.09990079851
2008-12-16,"ch04",8906.93901312286,112.027318573691
2008-12-17,"ch04",9007.64220313803,100.703190015165
2008-12-18,"ch04",9102.24639003082,94.6041868927951
2008-12-19,"ch04",9213.85894561311,111.612555582286
2008-12-20,"ch04",9328.71078534871,114.851839735598
2008-12-21,"ch04",9449.58488484066,120.87409949196
2008-12-22,"ch04",9569.41032689345,119.82544205279
2008-12-23,"ch04",9631.96684548193,62.5565185884746
2008-12-24,"ch04",9639.35548200839,7.38863652645661
2008-12-25,"ch04",9730.9737522257,91.6182702173098
2008-12-26,"ch04",9837.7696463879,106.795894162204
2008-12-27,"ch04",9920.62789280923,82.8582464213262
2008-12-28,"ch04",10031.5185073889,110.890614579657
2008-12-29,"ch04",10114.6048865278,83.0863791388902
2008-12-30,"ch04",10195.7703458093,81.1654592814982
2008-12-31,"ch04",10296.9410009958,101.170655186541
2009-01-01,"ch04",10391.5670937646,94.6260927687609
2009-01-02,"ch04",10470.3633151881,78.7962214234822
2009-01-03,"ch04",10533.3440740982,62.9807589101027
2009-01-04,"ch04",10631.6760937698,98.3320196716823
2009-01-05,"ch04",10689.0163765744,57.3402828045865
2009-01-06,"ch04",10753.9296122627,64.9132356882963
2009-01-07,"ch04",10825.9072866497,71.9776743870016
2009-01-08,"ch04",10848.6246656709,22.7173790211502
2009-01-09,"ch04",10907.0773803474,58.452714676508
2009-01-10,"ch04",11004.8199252317,97.7425448843474
2009-01-11,"ch04",11102.6768376791,97.856912447418
2009-01-12,"ch04",11178.9095473125,76.2327096333356
2009-01-13,"ch04",11261.5376673512,82.6281200387399
2009-01-14,"ch04",11300.1705120039,38.6328446527202
2009-01-15,"ch04",11333.968507976,33.7979959720918
2009-01-16,"ch04",11420.2912187206,86.3227107445506
2009-01-17,"ch04",11494.6831296693,74.3919109487087
2009-01-18,"ch04",11601.0365697198,106.353440050546
2009-01-19,"ch04",11706.5082991085,105.471729388616
2009-01-20,"ch04",11768.167391584,61.6590924755152
2009-01-21,"ch04",11815.2049606908,47.0375691068229
2009-01-22,"ch04",11896.0085146316,80.8035539407576
2009-01-23,"ch04",11958.9860976576,62.9775830260242
2009-01-24,"ch04",11999.8857938025,40.8996961449247
2009-01-25,"ch04",12099.2198263506,99.3340325480858
2009-01-26,"ch04",12175.8974988133,76.6776724627257
2009-01-27,"ch04",12247.7536792216,71.8561804082598
2009-01-28,"ch04",12338.5960602077,90.8423809861355
2009-01-29,"ch04",12437.008565272,98.4125050642938
2009-01-30,"ch04",12529.1117683147,92.1032030427006
2009-01-31,"ch04",12616.6592148963,87.5474465815689
2009-02-01,"ch04",12716.6155814144,99.9563665181142
2009-02-02,"ch04",12807.9656552929,91.3500738785054
2009-02-03,"ch04",12892.1070591169,84.1414038240406
2009-02-04,"ch04",12990.6779542371,98.570895120135
2009-02-05,"ch04",13072.4541956347,81.7762413976253
2009-02-06,"ch04",13144.3961353636,71.9419397289227
2009-02-07,"ch04",13203.5323272534,59.1361918897997
2009-02-08,"ch04",13274.8176096681,71.2852824147327
2009-02-09,"ch04",13283.6767278207,8.85911815256243
2009-02-10,"ch04",13307.3971625113,23.7204346905433
2009-02-11,"ch04",13359.9389561192,52.5417936079386
2009-02-12,"ch04",13425.6767112115,65.7377550923247
2009-02-13,"ch04",13475.3322228223,49.6555116108108
2009-02-14,"ch04",13501.2263752534,25.8941524311023
2009-02-15,"ch04",13574.7033072303,73.4769319768726
2009-02-16,"ch04",13640.9547164864,66.2514092561387
2009-02-17,"ch04",13673.0236832504,32.0689667639193
2009-02-18,"ch04",13773.3033924447,100.279709194297
2009-02-19,"ch04",13877.1958433318,103.892450887103
2009-02-20,"ch04",13975.7642517283,98.5684083965789
2009-02-21,"ch04",14013.3193258929,37.5550741646105
2009-02-22,"ch04",14099.3834244183,86.0640985253533
2009-02-23,"ch04",14203.5605402317,104.177115813428
2009-02-24,"ch04",14308.936066611,105.375526379315
2009-02-25,"ch04",14401.1478107276,92.2117441165433
2009-02-26,"ch04",14490.55419562,89.4063848923752
2009-02-27,"ch04",14615.013113965,124.458918345062
2009-02-28,"ch04",14714.731086511,99.7179725460076
2009-03-01,"ch04",14815.7259588341,100.994872323036
2009-03-02,"ch04",14916.9172646753,101.191305841207
2009-03-03,"ch04",15012.1472334688,95.2299687935169
2009-03-04,"ch04",15025.4232199513,13.2759864825041
2009-03-05,"ch04",15148.1095333773,122.686313425986
2009-03-06,"ch04",15147.705449553,-0.404083824241162
2008-04-14,"ch05",16.5711428907041,16.5711428907041
2008-04-15,"ch05",49.2755432698499,32.7044003791457
2008-04-16,"ch05",79.0890890275474,29.8135457576975
2008-04-17,"ch05",100.581083878119,21.4919948505714
2008-04-18,"ch05",102.516534392938,1.93545051481903
2008-04-19,"ch05",148.429785693562,45.9132513006242
2008-04-20,"ch05",183.250623055407,34.8208373618451
2008-04-21,"ch05",207.092244537242,23.8416214818344
2008-04-22,"ch05",223.816596227342,16.7243516901008
2008-04-23,"ch05",250.779020268785,26.9624240414425
2008-04-24,"ch05",278.966317965181,28.1872976963962
2008-04-25,"ch05",308.531441828283,29.5651238631014
2008-04-26,"ch05",381.94450558989,73.4130637616079
2008-04-27,"ch05",441.287337615741,59.3428320258504
2008-04-28,"ch05",494.570718305424,53.2833806896828
2008-04-29,"ch05",554.764070025721,60.1933517202977
2008-04-30,"ch05",599.524561228192,44.7604912024702
2008-05-01,"ch05",618.67323782567,19.1486765974781
2008-05-02,"ch05",669.2914093993,50.6181715736308
2008-05-03,"ch05",739.954239524472,70.6628301251716
2008-05-04,"ch05",772.027891425256,32.073651900784
2008-05-05,"ch05",805.695241574727,33.667350149471
2008-05-06,"ch05",827.77621880349,22.0809772287626
2008-05-07,"ch05",887.865104940431,60.0888861369417
2008-05-08,"ch05",947.131877464604,59.266772524173
2008-05-09,"ch05",1003.60750678776,56.4756293231591
2008-05-10,"ch05",1052.01922064426,48.4117138564925
2008-05-11,"ch05",1067.21057431617,15.1913536719165
2008-05-12,"ch05",1118.90818458674,51.6976102705643
2008-05-13,"ch05",1169.26518526428,50.3570006775451
2008-05-14,"ch05",1231.72169661766,62.4565113533734
2008-05-15,"ch05",1279.97072346765,48.249026849992
2008-05-16,"ch05",1325.29986424182,45.329140774174
2008-05-17,"ch05",1377.91053552674,52.6106712849148
2008-05-18,"ch05",1438.63795184872,60.7274163219874
2008-05-19,"ch05",1487.54047278136,48.9025209326399
2008-05-20,"ch05",1540.40336779591,52.8628950145448
2008-05-21,"ch05",1579.87230417532,39.4689363794098
2008-05-22,"ch05",1623.16608872219,43.2937845468693
2008-05-23,"ch05",1677.66676951508,54.5006807928965
2008-05-24,"ch05",1729.21990415142,51.5531346363333
2008-05-25,"ch05",1775.29254778082,46.0726436293999
2008-05-26,"ch05",1820.96897548872,45.6764277079042
2008-05-27,"ch05",1867.34198570327,46.3730102145511
2008-05-28,"ch05",1904.38455181338,37.0425661101055
2008-05-29,"ch05",1946.54665111745,42.1620993040716
2008-05-30,"ch05",1998.15328060749,51.606629490044
2008-05-31,"ch05",2045.34773589324,47.1944552857445
2008-06-01,"ch05",2053.60262171333,8.25488582009258
2008-06-02,"ch05",2067.92376535882,14.3211436454878
2008-06-03,"ch05",2060.13873442139,-7.7850309374315
2008-06-04,"ch05",2053.56313504771,-6.57559937367803
2008-06-05,"ch05",2064.98574464991,11.422609602206
2008-06-06,"ch05",2108.56996791078,43.5842232608676
2008-06-07,"ch05",2163.82365776028,55.2536898494959
2008-06-08,"ch05",2181.62510490331,17.8014471430365
2008-06-09,"ch05",2202.87190684441,21.246801941098
2008-06-10,"ch05",2246.38568182152,43.5137749771038
2008-06-11,"ch05",2269.05548554787,22.6698037263517
2008-06-12,"ch05",2321.88210809792,52.8266225500506
2008-06-13,"ch05",2387.03160586262,65.1494977647023
2008-06-14,"ch05",2452.65225287005,65.6206470074294
2008-06-15,"ch05",2477.57586975125,24.9236168811975
2008-06-16,"ch05",2508.1879264594,30.6120567081502
2008-06-17,"ch05",2545.95297131031,37.7650448509128
2008-06-18,"ch05",2598.23889972087,52.2859284105565
2008-06-19,"ch05",2638.82192365085,40.5830239299821
2008-06-20,"ch05",2654.09469101093,15.2727673600759
2008-06-21,"ch05",2723.80261755479,69.7079265438653
2008-06-22,"ch05",2786.30115194393,62.4985343891405
2008-06-23,"ch05",2846.56751666821,60.2663647242763
2008-06-24,"ch05",2907.30859071719,60.7410740489783
2008-06-25,"ch05",2968.50947514101,61.2008844238234
2008-06-26,"ch05",3015.49033174525,46.9808566042457
2008-06-27,"ch05",3066.26458657599,50.7742548307353
2008-06-28,"ch05",3113.21553570239,46.9509491264025
2008-06-29,"ch05",3158.85490543924,45.6393697368464
2008-06-30,"ch05",3208.26143933659,49.4065338973513
2008-07-01,"ch05",3258.30802434981,50.0465850132188
2008-07-02,"ch05",3306.59283928597,48.2848149361605
2008-07-03,"ch05",3355.74757735261,49.1547380666434
2008-07-04,"ch05",3378.01383062716,22.2662532745485
2008-07-05,"ch05",3411.40285977007,33.3890291429046
2008-07-06,"ch05",3443.73882696267,32.3359671926032
2008-07-07,"ch05",3484.71930067831,40.9804737156417
2008-07-08,"ch05",3529.73951614312,45.0202154648138
2008-07-09,"ch05",3573.02177009688,43.2822539537545
2008-07-10,"ch05",3610.78653487479,37.7647647779097
2008-07-11,"ch05",3662.07156298501,51.2850281102218
2008-07-12,"ch05",3701.76032951586,39.6887665308543
2008-07-13,"ch05",3726.31349179188,24.5531622760121
2008-07-14,"ch05",3758.95891184429,32.645420052411
2008-07-15,"ch05",3810.82643577742,51.8675239331274
2008-07-16,"ch05",3860.32546438772,49.4990286103022
2008-07-17,"ch05",3909.87915961423,49.5536952265097
2008-07-18,"ch05",3950.58596340489,40.7068037906605
2008-07-19,"ch05",4000.53516527264,49.9492018677491
2008-07-20,"ch05",4029.44102553379,28.9058602611527
2008-07-21,"ch05",4084.15649666238,54.7154711285935
2008-07-22,"ch05",4134.35405181253,50.1975551501476
2008-07-23,"ch05",4172.24657671331,37.8925249007759
2008-07-24,"ch05",4189.50744185637,17.2608651430592
2008-07-25,"ch05",4223.84193868524,34.3344968288729
